ZYTI,WIBD,KVJI,CSTT,OFSQ,RXUY,GWEE,NANX,PMLC,JIEK,GXSO,PTAX,RLCO,RNOZ,QRWO,PSSJ,WBYY,BDGK,FWKW,PFKF,ZKOY,XBUG,OMXX,IXKB,YKJO,GQUZ,VKRW,DDTT,QXYM,MHEC,TUXT,UZSD,AOQU,RJWA,VTQI,ROQE,ZMHO,RTDN,MJXP,XYKI,RESP__0,RESP__1,RESP__2,RESP__3,RESP__4
102325267.21692997,64846369.71742714,62824431.72096147,68349816.38087101,56643517.15853042,99940738.41627459,73920009.82105385,64391987.624477446,96044998.71486312,61559690.90486684,62276909.837455705,53489067.816649884,54098516.15967241,61429927.086472414,72840376.53544936,98005344.9930724,54884430.05593364,92988344.65932658,98795447.4657506,83414011.76205176,100401274.3331269,92865720.24563372,77458042.87100726,55748873.279550865,84061424.76898752,58704271.86257613,78268194.36484568,83689697.03495465,84684576.2897016,92482593.28801383,58060864.048693724,56454840.36692229,28891572.41130033,61617405.0330959,85618340.46297868,78945118.03413902,58167675.18778729,61969776.547404096,93182292.09506156,52108917.94979036,38695136556.98843,44902042851.183235,13287582303.228931,41022758928.24832,27760809143.9238
85497501.76565553,66253604.94854269,55552145.88647739,53533620.3092068,43705266.030774385,95837762.68581642,73870866.81528684,75191428.89506309,90273019.51395495,75676015.69238047,54169997.68713727,59610480.90833036,78047863.64987203,59195972.854188256,44869121.28832682,98099574.87866685,61245935.00162818,95901212.03129286,83857360.9374708,80211291.25942512,100693839.4336885,79763972.43316159,84715398.2354574,76935209.57448442,77108439.94557908,59205886.7268202,76586213.80572666,93795116.05967726,94324207.07184131,87886677.51024584,41370259.3961378,59619528.46459746,48158486.16405361,43652096.42669786,-163632955946.93637,80778999.31928612,64204851.45737619,65024362.41458126,102647276.19544995,66643030.20850272,36951413505.430084,46400445715.30719,13570436116.822266,39492968175.91222,27761284532.900715
101132574.90201785,57790520.61621111,73160278.04475632,96136068.61889659,68074366.8964896,84850033.8382775,70042062.3387528,93836003.79196317,87466104.87145112,86353403.87541394,47630458.97241016,71270608.48200546,84538584.4965687,73259979.33397864,52424352.143063046,56933376.50263597,62554990.451405674,89744524.11412163,62187154.06427615,51925451.66390514,79820554.45280556,74961367.16716968,79222438.0087433,74383817.14382024,49896536.305113755,72283698.31652959,57308530.36784375,81717639.90404256,81695389.04888207,39729104.54512939,97111296.63269266,88584436.55304877,76382230.12419942,48029312.686141364,35094629.15355773,58036306.018424764,72738835.79752827,53284406.76139219,53208273.40682369,60684032.29278615,30889412577.71437,45055912428.12056,17197675041.92002,33956845842.057632,36798338838.82685
102227967.58153236,54243704.12395484,61860491.36903984,58725179.22456674,46148043.422221035,95227956.76103526,90071196.54667087,89551875.13503213,104387058.28498353,80146853.73389497,56226404.69584951,50505218.927310094,67396609.88195519,71825254.7511167,50341546.46285734,97244343.09152028,58191411.216272764,94046838.14419949,103676052.69963987,104394619.96262321,84047149.54758939,92141759.73238258,76018528.30865142,70028816.97655647,87361317.43879627,72332589.8138782,77860692.29056638,75043939.73632815,87312977.96947496,86194234.39007033,57359906.68084564,58220504.99928605,58672064.95106368,46716730.974492826,72496621.52560297,78208503.35994105,78136750.37264432,53225776.87679083,91943662.39946999,52976694.07881297,37326152657.307175,51294774433.84634,14534572858.805147,41315363701.09174,28668814280.868603
61032227.19453019,55640792.88759785,71956547.80734396,96574519.5572201,75715362.27864565,72971643.9176384,51702952.503027745,87503660.13150467,77608206.29248334,89942340.4559211,57360711.07144232,56115114.935278185,50191742.63445669,73042396.3169094,47675977.081621505,57096504.169572264,99215853.8915399,81318961.48796196,56937094.787887804,89823595.82877213,74989300.5132524,70939482.93537451,64444192.32882492,84746599.74518332,67426382.60411754,83064335.74273187,47042225.31211774,102205475.91206746,85397708.0655123,61030418.4308819,52066018.50658315,49606407.33787024,49858374.40973805,68000085.14449847,75342267.01899126,62549032.38915617,78709233.9548965,60814776.882515445,83996935.86388078,89411067.22084467,28035342299.247692,50155164726.08673,15510676242.129778,30670535718.158836,38768793891.19392
57989472.06379934,99224518.84094815,107198871.83553372,89874954.85686038,85254188.04588184,56143660.68289815,66271883.810908936,61166798.32899014,45023455.946250215,86830247.09144428,102255852.53798729,95673610.33942711,70276757.93189186,60891394.12109527,70967394.41617338,74851085.88479398,61222922.434958234,85299580.99894446,78641951.19726104,64525369.5369888,71106127.87824123,63076321.88079561,57393036.28071957,99339235.11128631,62086289.551682256,57243041.132871345,71363806.44145454,92934853.94777471,78759962.9437364,86996051.77880667,65678290.55130467,67298329.87621284,96150068.8464262,96548432.01363105,66131357.81281978,70502923.81279473,94629721.03695902,78124365.83853945,65601614.92354583,70364941.71200214,31265035399.0783,47667304565.38614,18286184359.33808,29152506507.79869,37075204953.382744
53705038.50137973,56223883.11134254,73935897.59363279,72199779.31989935,84123406.77950594,63591562.0830172,39630129.3635513,72699795.92327778,92199033.59360848,85592722.70223132,61362353.30567475,57410066.47405014,62340225.82000244,74239513.18273646,48732106.1619523,61917097.503114186,97100506.48577702,68265180.27536611,58031194.789865546,90265625.75203367,73313298.68565679,76328707.27190383,52803873.30423539,91335746.31156713,64955608.03132442,96681202.68391296,54957825.98954456,95917205.95327559,66213652.224440165,59725549.05559887,73704595.07610072,51580286.96631255,68197899.39436512,44162996.3389505,87178878.70718531,54266768.327467665,87006516.07512721,69116746.67712018,80739064.21482103,81536218.48068357,24389421970.146973,45670470998.08412,16856490901.752823,29697314561.666756,37785631341.78642
74381452.21297507,75354634.01932831,82326636.5514535,51220496.544561096,82568828.51831144,54487877.75285455,81474336.58149144,59053926.189341806,61508062.60569973,102361023.4861262,51422129.8621963,74131480.97429456,49239694.70855755,88410431.21208008,60850195.14024964,55269942.622168735,81049998.26372541,95956830.29449823,78237771.8900637,98514409.96437335,72828526.04757988,74528427.23075573,99979902.2014772,59130789.2172353,57725908.58078804,68905923.98742777,103874069.89673136,84390395.05664231,57540565.5370342,58001347.637770794,96742036.78252679,67032349.75891816,80955482.73802657,75015905.80189157,53104745.590101026,0,73845106.86093247,68373907.48436971,89299111.62003656,93194425.92533723,29587810302.732136,48539850735.471405,15383943547.307766,29968515224.18277,39750417315.77091
55284006.65659482,50334907.670936845,64855744.85930883,93572556.68586789,76769980.1666419,64838790.15119075,46049718.9086214,81875805.64963706,93272084.73991959,87872175.03090307,66880358.11037031,48727868.119554035,46392888.71819209,61897664.44724685,55188187.60714333,48286987.29085435,91472637.70121336,76817364.82870136,51336223.4453119,102991080.8067653,69627435.96593373,53618496.515284784,62896536.65635992,78978207.53655542,69239835.87819327,79292899.05498342,53606432.12397423,103581999.59903261,53213226.25158668,62157774.600798234,64997654.917694196,53452552.92259818,55308751.024584256,52276896.80545468,72256149.16116892,54696222.825515874,95484275.5435396,63939165.78750836,76490458.20355321,76397225.60508986,27567359800.28408,49081326100.72377,15114876773.449799,26997287956.787594,39080502985.059784
56458954.539155945,40864963.50991178,80789561.6315673,86160020.87142047,84051257.90763904,65352828.80201244,46607364.6838671,69998033.06610504,83719720.34724557,83096293.43335225,50411755.191325516,83081423.10381673,50949917.42491167,56588554.00810668,47189282.26772337,58944720.90779148,96775971.83433954,67968214.00417757,52838101.45703834,94301053.68369143,71265681.6949942,62040719.793109775,57089837.880520664,90066605.67349392,74881779.72348465,98252124.60366432,48243429.672085404,100264179.54012775,49891199.92894049,62490346.560665235,75209541.47641584,54427764.87617902,50236535.40205315,57244496.459585436,85713462.48155512,70186072.21283801,80472766.30937038,64317106.837695554,75921626.70641707,67957393.31611091,26372928053.035343,43635776232.70754,17512948008.925884,30792095584.004692,40764523732.47302
60010692.314755455,51456190.23679324,80450684.36539595,85855331.23580688,84686589.82289478,73290327.61665934,48306944.12603993,79492534.62946077,85974945.78789303,85321337.5953506,60861856.20663634,77529300.93581271,65485431.94718298,68374002.14792345,59835389.91725102,52673613.797118984,86970892.24918027,76536741.15415943,54788610.17165202,96115106.83353716,64419974.95878657,61098535.17033504,65424502.95486775,79330664.75026056,75899324.15584745,81149841.92043807,57494103.511378706,120988759.2072207,50026463.63295133,58561671.00719358,57777550.78477489,57821323.29185624,48222056.04113251,56701069.054977305,63135889.372978315,60696097.737179846,80648758.51062647,56265969.803221725,85590549.53527163,82873479.8263559,26648166077.584305,47472981871.90218,17363412808.716473,30425751122.319168,37942776339.57853
51436717.16661745,92672153.9862261,92156598.7928167,93422559.07349512,90858067.85228746,63948981.36683794,68373361.37007561,69187735.91765963,42731203.40926252,86725195.39528668,87440811.65760297,80732797.28003138,56854848.50028375,44980813.39120614,77253754.79817471,44852695.02639012,57268054.78491918,89069874.83505593,62599068.5524003,56294144.59588922,70832928.74514607,62229550.08571562,66813163.29845893,97378815.99219415,68790932.85428123,46574521.631416686,69132146.73453495,92459544.0028514,78723177.37484378,96125331.31395398,64350744.43504825,63172717.686420165,87404312.85815978,101015559.17612372,65890272.8051055,63682448.77056135,79922971.87820393,59687125.48777504,84931711.91107415,68458852.90789667,32733096839.119823,45265188480.80033,15587674141.253998,29231898682.908592,34433294630.89484
105111379.70518124,58202612.54189217,79188989.58288239,86463541.15436496,62182910.05783055,83927525.06175835,68883115.40822814,84724298.11936986,85872084.17393169,82642180.24385639,60133315.59076077,76627903.59413114,104327963.631104,70175044.10016946,51592372.707112044,50260852.70389327,81198176.34165673,95915632.89562938,55966345.51809496,47974033.2664544,73639142.8300955,64566554.16500851,82178497.08787476,68052213.81261082,64049615.07001974,73384472.9420194,70833947.0836915,72773856.33553354,79743305.47373745,54509651.893103,104265252.5545517,80062870.81399259,62590392.21684365,51143798.417511776,50904927.52612867,52553062.40008395,65500664.38223127,48146021.74721545,50666803.80185979,71204335.89695697,33539622655.979137,40094517566.23201,18766619500.988564,31906693006.483437,37797013799.008064
64793510.55157603,74512638.62194943,92202167.76973347,59915621.44850029,66061896.19762942,106978095.28046037,45345005.099930085,62712164.76773051,90274295.65444317,55282631.2621995,101591247.15996525,82483650.524524,83219300.83663322,89488777.50995272,75290270.08458346,91352877.09440327,55932153.02489346,66744527.29531181,68976597.29360333,72868231.600349,95277943.79684597,83424280.68417957,85067751.49362594,94938423.25198035,71150131.19767347,58855396.296450906,53058378.76068437,58643423.910220034,72451471.42027357,36879055.40624373,71033926.09173742,54601505.55639881,61063705.61314075,54414618.40186463,74529479.80561815,85603164.11349463,56044681.76726245,97266383.34791791,50221472.54268077,87544530.46772012,22969805524.63551,45825627547.22411,17426427675.40938,42579285385.15454,29186921847.427074
67860128.4806107,80246984.18069544,104432880.19636267,50365162.87094191,73497223.85729535,59918996.67394597,90116192.3965503,97167768.97459173,49660129.99072569,68837938.1630256,64488394.840879075,71268229.73236436,68584863.62997344,89893640.24642007,69610768.04813309,72862646.45170413,86280216.68538974,97519390.16830799,89306165.16012901,49821231.43353106,74322498.8681095,52177009.976182155,80766804.13445687,100779742.51883379,54324595.21732252,79558544.36689533,85086068.83189173,44177053.66504538,82448362.41656588,75402942.35012461,79544846.13419314,83590361.01292779,55274737.25749089,78088260.81071486,72372681.8684552,86997124.00654805,47818830.647561826,53705493.49734195,102819930.57695565,70447541.51396532,33130517287.338734,49160354265.9668,20040110221.09873,30991246208.9921,42495265724.94914
85692309.9676389,56101512.62384739,90285581.08205496,57377741.705483034,64014342.24468601,58009678.57575453,96554221.71245956,82614517.68379755,57703628.126516216,82606910.02571657,103885496.42341058,106828968.42049856,69082419.68563257,95498944.49357806,48885367.34295991,71968649.18066533,59154105.50164972,53595699.65336229,51359886.88711832,60624712.230487496,92345354.51996005,60758942.87402827,64182295.03470375,95755111.9252917,91123668.62774609,85925018.10723568,87106949.14201447,67331719.76130317,88780483.2598225,104162945.35154894,90981266.2589041,50832871.57584058,56432726.20131813,67950618.70015779,47860719.81723044,53229120.53503118,99423002.99840327,108018670.5881277,91940505.19607437,82344239.68017682,31120101573.283756,41130995143.895195,19166978703.255383,26779440188.26247,29810127776.225357
75708454.14686464,78219132.85460523,81110428.2424728,73662371.6843067,60241135.45875562,87465076.44636095,58474788.15400844,64623460.48844517,88767057.90873232,52032047.09386563,96226801.41213974,90015475.80703665,94590344.16087538,77484474.04906073,64166528.17372601,92328610.24961141,70665159.20521298,66661469.475501165,69811130.56472403,69062616.19133407,96983523.74508159,82069142.31348667,74674731.29972424,92770409.05963926,76378170.93369937,66891754.07166163,53767178.9626162,55753009.892199084,60708115.67619051,45377348.48341753,74203898.92016082,36485775.01766414,64767370.41838618,54143228.02547675,75061674.59115031,93035081.37292446,42440542.50059269,86074190.27605988,53074337.82290599,94821539.68670256,24736889516.66797,44841629246.88393,17991350981.949837,39849930224.79909,28260213328.120834
63443833.84538789,97672311.28210048,101427747.19640458,90528602.88133776,94858767.03584103,56991884.05291394,64930634.34251718,59440808.47871861,55577359.69374194,79219789.09007928,99936373.33275935,99450950.27464835,56467456.27531757,66105411.06708837,77540462.11472736,47817067.059564084,49145262.019483164,94194288.01003951,65023886.29160094,50996392.45868685,78548155.24804668,66126084.53599466,61650891.934876315,83307451.2156538,79238243.44988719,60194030.38420022,60334183.59273608,106146926.22641619,73624830.69523291,86421846.253657,61595539.45596379,93440018.06487736,86423413.2104434,97638673.72622566,56773989.43677612,69430021.99983111,72913177.3805388,57913085.562710315,89087399.79779068,69916763.77561419,35221973529.774345,42708584178.17363,17828864492.49441,28893648908.11274,38194315031.68316
